RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
*,*,*,801,Western Europe,Female,"[25,35[","[3,6[",75171,1,1,1,37898,0
*,*,*,682,Southern Europe,Female,"[55,93[","[0,3[",122661,1,0,1,84804,0
*,*,*,453,Western Europe,Female,"[35,45[","[0,3[",111524,1,1,1,120374,1
*,*,*,650,Western Europe,Female,"[25,35[","[6,9[",0,2,1,0,1002,0
*,*,*,752,Western Europe,Male,"[35,45[","[0,3[",145975,2,1,1,137694,0
*,*,*,459,Western Europe,Male,"[45,55[","[6,9[",110356,1,1,0,4969,1
*,*,*,683,Western Europe,Male,"[25,35[","[6,9[",110830,2,0,0,24939,0
*,*,*,741,Western Europe,Male,"[25,35[","[6,9[",0,2,1,0,143599,0
*,*,*,633,Southern Europe,Female,"[45,55[","[3,6[",0,2,1,0,120251,0
*,*,*,677,Western Europe,Female,"[35,45[","[9,12[",68807,1,1,0,33075,0
*,*,*,631,Western Europe,Male,"[35,45[","[3,6[",107949,1,1,0,52450,1
*,*,*,567,Western Europe,Female,"[45,55[","[0,3[",68239,2,1,1,109573,0
*,*,*,607,Western Europe,Male,"[35,45[","[0,3[",84469,2,1,1,121945,0
*,*,*,712,Western Europe,Female,"[25,35[","[0,3[",89572,1,1,1,177613,0
*,*,*,641,Western Europe,Male,"[35,45[","[3,6[",0,2,1,0,93149,0
*,*,*,812,Western Europe,Male,"[35,45[","[3,6[",115731,3,1,1,185599,1
*,*,*,757,Western Europe,Male,"[25,35[","[6,9[",105129,2,1,1,62972,0
*,*,*,694,Southern Europe,Male,"[35,45[","[0,3[",107043,1,1,1,102284,0
*,*,*,666,Western Europe,Male,"[35,45[","[3,6[",0,2,1,0,35157,0
*,*,*,670,Western Europe,Male,"[25,35[","[0,3[",141205,2,1,0,76257,0
*,*,*,680,Western Europe,Female,"[45,55[","[6,9[",115115,1,1,0,139559,1
*,*,*,724,Western Europe,Female,"[25,35[","[6,9[",0,2,0,1,64730,0
*,*,*,413,Southern Europe,Male,"[35,45[","[0,3[",0,2,1,1,60973,0
*,*,*,712,Western Europe,Female,"[35,45[","[0,3[",106882,2,0,0,169387,0
*,*,*,669,Western Europe,Male,"[45,55[","[6,9[",149365,1,0,1,173454,0
*,*,*,609,Western Europe,Female,"[55,93[","[6,9[",113317,1,1,0,108258,1
*,*,*,652,Western Europe,Male,"[35,45[","[6,9[",104016,2,1,1,55208,0
*,*,*,694,Western Europe,Female,"[35,45[","[3,6[",195926,1,1,1,85523,0
*,*,*,820,Southern Europe,Male,"[25,35[","[9,12[",97208,1,1,1,59553,0
*,*,*,593,Southern Europe,Male,"[25,35[","[6,9[",112713,1,1,1,176869,0
*,*,*,813,Western Europe,Male,"[25,35[","[6,9[",111348,1,1,0,46422,0
*,*,*,682,Western Europe,Male,"[35,45[","[0,3[",0,1,1,1,160829,0
*,*,*,766,Southern Europe,Male,"[35,45[","[6,9[",99208,2,1,0,62402,0
*,*,*,549,Western Europe,Male,"[35,45[","[6,9[",139422,1,0,0,83983,1
*,*,*,746,*,*,*,*,68782,1,0,*,47997,0
*,*,*,690,Southern Europe,Female,"[25,35[","[0,3[",0,2,1,1,93256,0
*,*,*,850,Western Europe,Female,"[35,45[","[6,9[",0,2,1,1,190195,0
*,*,*,666,Western Europe,Female,"[25,35[","[9,12[",112537,2,1,1,34351,0
*,*,*,713,Western Europe,Male,"[35,45[","[3,6[",0,2,1,0,55772,0
*,*,*,598,Southern Europe,Male,"[35,45[","[6,9[",0,2,1,0,148488,0
*,*,*,531,Western Europe,Female,"[25,35[","[6,9[",117053,1,1,0,118508,1
*,*,*,569,Southern Europe,Male,"[25,35[","[0,3[",151839,1,1,0,102300,1
*,*,*,678,Western Europe,Female,"[35,45[","[0,3[",98009,2,0,1,31385,0
*,*,*,730,Western Europe,Female,"[25,35[","[6,9[",130368,1,1,0,15142,1
*,*,*,683,Western Europe,Female,"[35,45[","[0,3[",0,2,0,0,75762,0
*,*,*,577,Western Europe,Female,"[35,45[","[9,12[",0,2,1,1,25162,0
*,*,*,667,Southern Europe,Female,"[25,35[","[3,6[",0,2,1,0,163831,0
*,*,*,643,Southern Europe,Female,"[25,35[","[0,3[",0,1,0,0,131302,0
*,*,*,694,Southern Europe,Female,"[35,45[","[9,12[",0,2,0,0,99924,0
*,*,*,516,Western Europe,Female,"[45,55[","[9,12[",128299,1,0,0,149614,1
*,*,*,655,Southern Europe,Male,"[35,45[","[6,9[",163709,2,0,0,76259,0
*,*,*,382,Southern Europe,Male,"[35,45[","[0,3[",0,1,1,1,179541,1
*,*,*,776,Western Europe,Male,"[35,45[","[0,3[",0,1,0,1,8065,0
*,*,*,690,Western Europe,Male,"[35,45[","[0,3[",166523,1,0,0,119645,1
*,*,*,616,Western Europe,Male,"[35,45[","[3,6[",144236,2,0,0,154958,1
*,*,*,745,Western Europe,Male,"[45,55[","[0,3[",122220,1,1,1,118024,0
*,*,*,638,Western Europe,Female,"[35,45[","[6,9[",124514,2,1,0,158611,0
*,*,*,465,Southern Europe,Female,"[25,35[","[6,9[",0,2,1,1,95501,0
*,*,*,622,Western Europe,Female,"[35,45[","[3,6[",0,2,1,0,51113,0
*,*,*,748,Western Europe,Male,"[35,45[","[0,3[",92912,1,0,1,85495,0
*,*,*,656,Southern Europe,Male,"[25,35[","[3,6[",136963,1,1,0,133814,0
*,*,*,738,Western Europe,Female,"[25,35[","[9,12[",139106,1,1,0,141872,1
*,*,*,499,Western Europe,Female,"[45,55[","[6,9[",0,2,1,0,73458,0
*,*,*,443,Western Europe,Male,"[45,55[","[3,6[",117206,1,1,0,42840,1
*,*,*,665,Southern Europe,Female,"[35,45[","[0,3[",173433,1,0,1,116767,0
*,*,*,621,Southern Europe,Female,"[55,93[","[0,3[",0,2,1,1,171364,0
*,*,*,775,Southern Europe,Male,"[25,35[","[3,6[",0,1,1,1,40807,0
*,*,*,751,Western Europe,Female,"[45,55[","[6,9[",148075,1,1,0,146411,1
*,*,*,793,Western Europe,Male,"[55,93[","[3,6[",103730,2,1,1,80272,0
*,*,*,850,Western Europe,Female,"[25,35[","[6,9[",118004,1,1,0,183984,0
*,*,*,639,Western Europe,Male,"[25,35[","[3,6[",150796,1,0,1,85209,0
*,*,*,648,Western Europe,Female,"[25,35[","[6,9[",157139,3,1,0,190994,1
*,*,*,651,Western Europe,Male,"[25,35[","[3,6[",121890,1,1,0,54531,1
*,*,*,596,*,*,*,*,187294,1,1,*,103456,0
*,*,*,675,Southern Europe,Male,"[55,93[","[3,6[",115654,2,1,1,131971,0
*,*,*,621,Southern Europe,Male,"[25,35[","[3,6[",0,2,1,1,40299,0
*,*,*,750,Southern Europe,Female,"[35,45[","[0,3[",113817,1,0,0,88334,0
*,*,*,747,Western Europe,Male,"[35,45[","[3,6[",80214,1,1,0,115242,1
*,*,*,655,Western Europe,Male,"[35,45[","[6,9[",109093,2,1,0,1776,0
*,*,*,716,Western Europe,Female,"[45,55[","[6,9[",65972,2,1,0,14608,1
*,*,*,631,Southern Europe,Male,"[25,35[","[0,3[",0,2,1,1,158269,0
*,*,*,638,Southern Europe,Male,"[35,45[","[6,9[",0,2,1,0,43889,0
*,*,*,769,Western Europe,Female,"[25,35[","[6,9[",117852,2,1,0,147669,0
*,*,*,439,Southern Europe,Female,"[25,35[","[3,6[",138902,1,1,0,75686,0
*,*,*,749,Western Europe,Female,"[25,35[","[9,12[",76692,1,0,1,30396,0
*,*,*,562,Western Europe,Male,"[35,45[","[6,9[",0,1,0,0,48870,0
*,*,*,679,Southern Europe,Female,"[25,35[","[9,12[",0,2,0,1,61762,0
*,*,*,649,Western Europe,Female,"[35,45[","[6,9[",114737,1,1,1,106656,1
*,*,*,601,Western Europe,Male,"[25,35[","[9,12[",0,1,1,1,80393,0
*,*,*,707,Southern Europe,Female,"[45,55[","[6,9[",0,1,1,0,109689,1
*,*,*,582,Western Europe,Female,"[45,55[","[6,9[",96487,2,1,1,20344,0
*,*,*,614,Western Europe,Male,"[35,45[","[6,9[",0,2,0,1,104930,0
*,*,*,764,Western Europe,Male,"[25,35[","[6,9[",108760,2,1,0,166325,1
*,*,*,578,Western Europe,Male,"[25,35[","[3,6[",169462,1,1,0,112187,0
*,*,*,551,Western Europe,Male,"[35,45[","[6,9[",129717,2,0,0,86937,0
*,*,*,806,*,*,*,*,0,2,1,*,86995,0
*,*,*,710,Southern Europe,Female,"[45,55[","[3,6[",93657,1,0,1,141401,1
*,*,*,583,Western Europe,Male,"[25,35[","[3,6[",105907,2,1,1,195732,0
*,*,*,537,Western Europe,Female,"[45,55[","[3,6[",0,1,1,1,91407,0
*,*,*,480,Western Europe,Female,"[25,35[","[6,9[",0,2,0,0,48132,0
*,*,*,651,Southern Europe,Female,"[45,55[","[6,9[",95923,1,1,0,84782,1
*,*,*,589,Western Europe,Female,"[55,93[","[0,3[",0,2,1,1,126160,1
*,*,*,771,Western Europe,Female,"[35,45[","[3,6[",77847,1,0,0,99806,0
*,*,*,737,Western Europe,Male,"[45,55[","[9,12[",0,2,1,0,1365,0
*,*,*,711,Western Europe,Male,"[55,93[","[9,12[",91285,2,1,1,26768,0
*,*,*,776,Western Europe,Male,"[35,45[","[6,9[",125212,2,1,0,144496,0
*,*,*,685,Southern Europe,Male,"[25,35[","[6,9[",83264,1,0,0,9663,0
*,*,*,749,Western Europe,Female,"[55,93[","[6,9[",0,1,1,0,17979,1
*,*,*,640,Southern Europe,Male,"[25,35[","[0,3[",137523,1,0,0,24761,0
*,*,*,850,*,*,*,*,0,2,0,*,69053,0
*,*,*,655,Southern Europe,Female,"[25,35[","[3,6[",109784,2,1,0,134034,0
*,*,*,451,Western Europe,Female,"[25,35[","[6,9[",140932,1,0,1,20389,0
*,*,*,506,Western Europe,Male,"[35,45[","[0,3[",0,2,1,0,105569,0
*,*,*,717,Western Europe,Female,"[25,35[","[6,9[",108665,2,1,0,190012,0
*,*,*,727,Western Europe,Male,"[35,45[","[3,6[",136364,1,0,0,142755,0
*,*,*,611,Western Europe,Female,"[45,55[","[6,9[",0,2,0,1,156495,1
*,*,*,795,Western Europe,Female,"[55,93[","[9,12[",94349,1,1,0,29239,1
*,*,*,579,Western Europe,Male,"[35,45[","[9,12[",129830,1,1,1,60906,0
*,*,*,802,Southern Europe,Male,"[35,45[","[3,6[",0,2,1,1,175044,0
*,*,*,646,Western Europe,Male,"[25,35[","[6,9[",105398,1,1,0,78112,1
*,*,*,850,Western Europe,Female,"[25,35[","[6,9[",0,2,0,0,155227,0
*,*,*,718,Western Europe,Male,"[35,45[","[3,6[",132616,2,1,0,32999,0
*,*,*,705,Western Europe,Female,"[55,93[","[0,3[",143250,1,1,0,88428,1
*,*,*,665,Western Europe,Male,"[25,35[","[6,9[",191403,2,1,0,83238,0
*,*,*,523,Western Europe,Male,"[18,25[","[6,9[",123374,1,1,1,124907,0
*,*,*,729,Southern Europe,Male,"[35,45[","[9,12[",0,2,1,0,100863,0
*,*,*,622,Southern Europe,Female,"[25,35[","[6,9[",0,2,1,1,124965,0
*,*,*,582,Southern Europe,Female,"[45,55[","[6,9[",67563,1,1,0,44506,1
*,*,*,491,Western Europe,Female,"[55,93[","[0,3[",95039,1,0,1,116471,1
*,*,*,694,Western Europe,Male,"[45,55[","[3,6[",0,2,1,0,197529,0
*,*,*,760,Western Europe,Male,"[25,35[","[0,3[",0,2,1,0,164162,0
*,*,*,713,Western Europe,Male,"[35,45[","[0,3[",63439,1,1,0,64375,0
*,*,*,818,Southern Europe,Male,"[25,35[","[3,6[",0,2,1,1,167037,0
*,*,*,598,Western Europe,Male,"[18,25[","[6,9[",180294,2,1,1,29553,0
*,*,*,809,Western Europe,Male,"[35,45[","[0,3[",0,2,1,1,132908,0
*,*,*,410,Western Europe,Female,"[45,55[","[0,3[",102279,2,1,0,89822,0
*,*,*,725,Western Europe,Male,"[25,35[","[6,9[",98684,1,0,0,133721,0
*,*,*,537,Southern Europe,Male,"[25,35[","[0,3[",103138,1,1,1,96555,0
*,*,*,544,*,*,*,*,66483,1,0,*,110317,0
*,*,*,629,Southern Europe,Male,"[25,35[","[6,9[",132877,1,1,1,130862,0
*,*,*,750,Southern Europe,Female,"[25,35[","[3,6[",161801,1,0,1,153289,1
*,*,*,697,Southern Europe,Female,"[35,45[","[6,9[",130334,2,0,1,116951,0
*,*,*,461,Western Europe,Female,"[25,35[","[3,6[",63664,1,0,1,167784,0
*,*,*,731,Western Europe,Female,"[25,35[","[3,6[",0,2,1,0,189529,0
*,*,*,631,Southern Europe,Female,"[35,45[","[0,3[",0,1,0,0,87960,0
*,*,*,593,Southern Europe,Male,"[35,45[","[3,6[",0,1,1,0,128047,0
*,*,*,642,Southern Europe,Male,"[25,35[","[6,9[",144239,1,1,1,184400,0
*,*,*,709,Western Europe,Male,"[45,55[","[3,6[",154344,2,1,1,38795,0
*,*,*,805,Western Europe,Female,"[25,35[","[3,6[",0,2,1,0,4798,0
*,*,*,662,Southern Europe,Female,"[35,45[","[6,9[",105021,1,1,0,48242,0
*,*,*,668,Southern Europe,Male,"[35,45[","[0,3[",147167,1,0,0,141680,0
*,*,*,542,Western Europe,Female,"[35,45[","[3,6[",109949,2,1,1,41269,0
*,*,*,623,Western Europe,Female,"[18,25[","[6,9[",148168,2,1,1,109470,0
*,*,*,516,*,*,*,*,102541,1,1,*,181490,0
*,*,*,651,Western Europe,Male,"[45,55[","[0,3[",165902,2,1,0,23055,1
*,*,*,642,Western Europe,Male,"[35,45[","[0,3[",154863,1,1,1,138053,0
*,*,*,806,Western Europe,Female,"[55,93[","[0,3[",0,2,0,1,103946,0
*,*,*,662,Western Europe,Male,"[55,93[","[0,3[",98848,1,0,1,42730,0
*,*,*,700,Western Europe,Female,"[25,35[","[0,3[",76323,1,1,0,128136,0
*,*,*,535,Western Europe,Male,"[35,45[","[0,3[",119272,1,0,0,195897,1
*,*,*,672,Western Europe,Male,"[45,55[","[0,3[",0,1,0,0,91575,0
*,*,*,540,Southern Europe,Male,"[55,93[","[0,3[",88382,1,0,1,59457,0
*,*,*,850,Southern Europe,Male,"[25,35[","[0,3[",0,2,0,1,27937,0
*,*,*,579,Western Europe,Female,"[35,45[","[3,6[",137560,2,1,1,85424,0
*,*,*,678,Western Europe,Male,"[35,45[","[6,9[",118448,2,1,0,53172,0
*,*,*,576,Western Europe,Male,"[18,25[","[3,6[",0,1,0,1,78498,1
*,*,*,636,*,*,*,*,0,2,0,*,38831,0
*,*,*,836,Western Europe,Female,"[25,35[","[3,6[",109197,2,1,0,55218,0
*,*,*,573,Western Europe,Female,"[25,35[","[6,9[",0,2,1,0,66190,0
*,*,*,577,Southern Europe,Female,"[25,35[","[6,9[",0,2,1,0,57976,0
*,*,*,694,Western Europe,Male,"[35,45[","[0,3[",0,2,0,1,156858,0
*,*,*,642,Western Europe,Female,"[35,45[","[6,9[",128264,1,1,0,61793,1
*,*,*,735,Western Europe,Male,"[45,55[","[3,6[",121973,1,1,0,148804,0
*,*,*,753,Western Europe,Female,"[45,55[","[3,6[",0,2,1,1,861,0
*,*,*,631,Western Europe,Male,"[35,45[","[6,9[",129205,1,1,1,79146,0
*,*,*,645,Southern Europe,Male,"[35,45[","[3,6[",59894,2,1,0,44000,0
*,*,*,623,Western Europe,Male,"[25,35[","[3,6[",120510,1,0,0,142170,0
*,*,*,678,Western Europe,Male,"[25,35[","[0,3[",0,2,1,1,58803,0
*,*,*,653,Western Europe,Female,"[35,45[","[3,6[",114268,2,1,1,89525,0
*,*,*,754,Southern Europe,Female,"[45,55[","[6,9[",146777,2,0,1,150686,0
*,*,*,593,Western Europe,Female,"[25,35[","[3,6[",101714,3,1,0,134595,0
*,*,*,794,Southern Europe,Male,"[25,35[","[0,3[",144880,2,0,1,175643,0
*,*,*,809,Western Europe,Female,"[18,25[","[3,6[",0,2,1,0,193519,0
*,*,*,800,Western Europe,Female,"[35,45[","[3,6[",75893,2,1,0,132562,0
*,*,*,609,Southern Europe,Male,"[35,45[","[0,3[",139444,2,1,0,9234,0
*,*,*,708,Western Europe,Female,"[45,55[","[6,9[",70754,1,1,1,92920,1
*,*,*,850,Western Europe,Female,"[35,45[","[6,9[",92245,2,1,0,54950,0
*,*,*,508,Western Europe,Male,"[35,45[","[0,3[",86893,1,0,0,59375,0
*,*,*,541,Western Europe,Male,"[25,35[","[6,9[",0,2,0,0,40889,0
*,*,*,535,Western Europe,Male,"[35,45[","[6,9[",127475,1,0,0,60776,1
*,*,*,481,Western Europe,Male,"[35,45[","[9,12[",175303,1,1,0,65501,1
*,*,*,715,Western Europe,Male,"[18,25[","[6,9[",139225,2,1,0,65058,0
*,*,*,722,Western Europe,Male,"[35,45[","[6,9[",0,2,1,1,111893,0
*,*,*,641,Western Europe,Female,"[45,55[","[3,6[",147341,1,1,1,157459,1
*,*,*,632,Southern Europe,Male,"[35,45[","[0,3[",120599,1,1,0,92817,0
*,*,*,659,Western Europe,Male,"[45,55[","[3,6[",123593,2,1,0,82469,1
*,*,*,652,Western Europe,Male,"[25,35[","[0,3[",176167,2,1,1,152211,0
*,*,*,521,Southern Europe,Female,"[45,55[","[3,6[",82940,2,0,0,62413,1
*,*,*,614,Western Europe,Male,"[45,55[","[3,6[",0,2,1,1,5552,0
*,*,*,707,Western Europe,Male,"[35,45[","[0,3[",16894,1,1,1,77503,0
*,*,*,773,Western Europe,Female,"[45,55[","[3,6[",0,2,1,0,129373,0
*,*,*,552,Western Europe,Female,"[35,45[","[9,12[",124349,1,1,0,135635,0
*,*,*,432,Western Europe,Male,"[35,45[","[9,12[",152603,1,1,0,110265,1
*,*,*,539,Western Europe,Female,"[45,55[","[0,3[",127286,2,1,1,166929,1
*,*,*,689,Western Europe,Female,"[35,45[","[0,3[",0,2,1,1,119447,0
*,*,*,532,Western Europe,Male,"[18,25[","[6,9[",142755,1,0,0,34231,0
*,*,*,523,Western Europe,Male,"[55,93[","[6,9[",66251,1,1,1,21859,0
*,*,*,670,Western Europe,Male,"[35,45[","[3,6[",170558,2,1,0,198253,0
*,*,*,620,Southern Europe,Male,"[25,35[","[9,12[",0,2,1,0,13134,0
*,*,*,548,Western Europe,Male,"[25,35[","[3,6[",83443,1,0,1,177017,0
*,*,*,627,Western Europe,Male,"[25,35[","[9,12[",0,2,1,0,103288,0
*,*,*,750,Western Europe,Male,"[18,25[","[3,6[",0,2,0,1,105126,0
*,*,*,775,Western Europe,Male,"[45,55[","[6,9[",109923,1,1,1,96823,1
*,*,*,635,Western Europe,Male,"[35,45[","[9,12[",122198,2,0,1,179145,0
*,*,*,776,Western Europe,Male,"[35,45[","[0,3[",0,2,1,0,53478,0
*,*,*,673,Western Europe,Male,"[35,45[","[6,9[",82256,2,1,0,109546,0
*,*,*,648,Southern Europe,Male,"[25,35[","[6,9[",0,1,1,0,133653,0
*,*,*,542,Southern Europe,Male,"[25,35[","[0,3[",131946,1,0,1,159738,0
*,*,*,598,Western Europe,Male,"[55,93[","[6,9[",118210,2,0,0,60192,1
*,*,*,516,Western Europe,Male,"[35,45[","[3,6[",128654,1,1,0,127558,0
*,*,*,535,Western Europe,Male,"[45,55[","[3,6[",134543,1,1,1,58204,1
*,*,*,620,Southern Europe,Female,"[35,45[","[0,3[",0,2,1,0,20670,0
*,*,*,618,Western Europe,Female,"[18,25[","[6,9[",128736,1,0,1,37148,0
*,*,*,715,Southern Europe,Female,"[35,45[","[3,6[",40170,2,1,1,199857,0
*,*,*,792,Western Europe,Female,"[55,93[","[9,12[",101610,1,0,0,161479,1
*,*,*,551,Southern Europe,Male,"[25,35[","[3,6[",0,2,1,0,53421,0
*,*,*,508,Western Europe,Male,"[45,55[","[0,3[",93817,2,1,1,132469,1
*,*,*,623,*,*,*,*,0,2,0,*,135851,0
*,*,*,489,Western Europe,Male,"[35,45[","[0,3[",126444,2,1,1,82663,0
*,*,*,526,Western Europe,Male,"[45,55[","[6,9[",93590,1,0,1,21229,1
*,*,*,797,Western Europe,Male,"[25,35[","[9,12[",69413,1,1,1,74638,0
*,*,*,547,Western Europe,Male,"[35,45[","[0,3[",92350,1,0,1,80263,0
*,*,*,619,Western Europe,Male,"[35,45[","[3,6[",116968,1,1,0,5075,1
*,*,*,537,Western Europe,Male,"[55,93[","[6,9[",92242,1,1,1,186236,0
*,*,*,705,Western Europe,Male,"[25,35[","[3,6[",144428,2,1,0,113845,0
*,*,*,850,Western Europe,Female,"[55,93[","[3,6[",0,2,1,1,107237,0
*,*,*,673,Western Europe,Male,"[25,35[","[0,3[",64098,1,1,1,77783,0
*,*,*,609,Western Europe,Male,"[25,35[","[6,9[",94127,1,0,0,93718,0
*,*,*,753,Western Europe,Female,"[35,45[","[9,12[",151767,1,1,1,180830,0
*,*,*,706,Western Europe,Female,"[45,55[","[6,9[",120622,1,1,1,140804,0
*,*,*,588,Southern Europe,Male,"[25,35[","[9,12[",0,2,1,0,79079,0
*,*,*,779,Western Europe,Male,"[55,93[","[3,6[",0,2,1,1,146895,1
*,*,*,585,Western Europe,Male,"[35,45[","[3,6[",146051,2,0,0,86425,0
*,*,*,695,*,*,*,*,0,2,1,*,84645,0
*,*,*,843,Western Europe,Female,"[35,45[","[6,9[",134888,1,1,1,10804,0
*,*,*,678,Western Europe,Male,"[25,35[","[3,6[",139626,1,1,1,118236,1
*,*,*,710,Western Europe,Male,"[45,55[","[9,12[",129165,1,1,1,193267,0
*,*,*,649,Western Europe,Male,"[45,55[","[6,9[",0,2,0,1,75204,0
*,*,*,649,Western Europe,Female,"[35,45[","[3,6[",115898,1,1,0,143544,0
*,*,*,462,*,*,*,*,69881,2,0,*,64421,0
*,*,*,559,Western Europe,Female,"[35,45[","[6,9[",95139,1,1,1,86575,0
*,*,*,833,Western Europe,Male,"[35,45[","[6,9[",151226,2,1,1,136129,0
*,*,*,745,Southern Europe,Female,"[25,35[","[3,6[",124329,1,1,1,140452,0
*,*,*,628,Western Europe,Male,"[25,35[","[6,9[",152144,1,1,1,32174,0
*,*,*,656,Western Europe,Male,"[45,55[","[3,6[",127864,1,1,0,87108,0
*,*,*,611,Western Europe,Female,"[35,45[","[6,9[",100812,2,1,0,147358,0
*,*,*,566,Western Europe,Male,"[35,45[","[3,6[",108011,1,1,1,157486,0
*,*,*,850,Southern Europe,Female,"[35,45[","[3,6[",99946,2,1,0,71179,0
*,*,*,711,Western Europe,Female,"[25,35[","[3,6[",190067,1,0,0,51345,1
*,*,*,613,Southern Europe,Male,"[35,45[","[6,9[",118201,1,1,0,23316,0
*,*,*,826,Western Europe,Male,"[25,35[","[3,6[",142663,1,0,0,60285,0
*,*,*,736,Western Europe,Female,"[55,93[","[9,12[",0,2,0,1,503,0
*,*,*,721,Western Europe,Female,"[35,45[","[0,3[",0,2,1,0,70811,0
*,*,*,591,Western Europe,Female,"[35,45[","[3,6[",150501,1,1,0,14929,0
*,*,*,582,Western Europe,Female,"[35,45[","[9,12[",135979,4,1,1,76583,1
*,*,*,549,Western Europe,Female,"[35,45[","[3,6[",134986,1,1,0,6101,0
*,*,*,614,Western Europe,Female,"[18,25[","[3,6[",97445,2,1,0,122823,0
*,*,*,850,Southern Europe,Male,"[25,35[","[6,9[",82614,2,1,0,149171,0
*,*,*,659,Western Europe,Male,"[35,45[","[6,9[",0,2,1,1,58879,0
*,*,*,794,Western Europe,Female,"[45,55[","[0,3[",75901,1,1,1,192155,0
*,*,*,628,Western Europe,Female,"[25,35[","[3,6[",153538,2,1,0,110776,0
*,*,*,780,Southern Europe,Female,"[25,35[","[6,9[",145581,1,1,1,154599,0
*,*,*,795,Southern Europe,Male,"[25,35[","[3,6[",0,2,0,0,155712,0
*,*,*,689,Western Europe,Female,"[55,93[","[3,6[",0,2,0,1,49849,0
*,*,*,607,Western Europe,Male,"[35,45[","[0,3[",0,2,1,1,81140,0
*,*,*,672,Western Europe,Female,"[45,55[","[9,12[",169406,4,1,1,147311,1
*,*,*,774,Western Europe,Female,"[35,45[","[3,6[",137782,1,0,0,199316,0
*,*,*,661,Western Europe,Male,"[35,45[","[6,9[",124099,1,1,0,86678,0
*,*,*,812,Western Europe,Male,"[25,35[","[3,6[",133051,2,1,0,89386,0
*,*,*,660,Western Europe,Male,"[25,35[","[6,9[",106487,2,0,1,182263,0
*,*,*,543,Southern Europe,Female,"[45,55[","[3,6[",140356,1,1,1,85087,0
*,*,*,648,Western Europe,Female,"[35,45[","[6,9[",121981,2,1,0,4027,0
*,*,*,713,Southern Europe,Male,"[35,45[","[0,3[",109122,1,0,1,167873,0
*,*,*,743,Western Europe,Male,"[35,45[","[3,6[",119696,1,0,1,26136,0
*,*,*,815,Southern Europe,Female,"[35,45[","[0,3[",48387,1,1,0,184797,0
*,*,*,773,Southern Europe,Female,"[25,35[","[9,12[",0,1,1,1,98820,0
*,*,*,745,Southern Europe,Male,"[35,45[","[3,6[",88467,1,0,0,116331,0
*,*,*,698,Western Europe,Male,"[55,93[","[6,9[",136325,2,1,1,72549,1
*,*,*,453,Western Europe,Female,"[35,45[","[6,9[",120623,1,1,0,129698,0
*,*,*,684,Southern Europe,Male,"[55,93[","[6,9[",78707,1,1,1,99398,0
*,*,*,831,Western Europe,Female,"[25,35[","[0,3[",0,2,0,0,165841,0
*,*,*,628,Western Europe,Female,"[35,45[","[3,6[",91287,1,1,0,63086,0
*,*,*,661,Western Europe,Male,"[45,55[","[3,6[",120321,1,0,0,96463,0
*,*,*,675,Western Europe,Female,"[35,45[","[6,9[",68066,1,0,0,138777,1
*,*,*,511,Western Europe,Female,"[35,45[","[9,12[",124402,1,1,0,198814,1
*,*,*,622,Western Europe,Female,"[25,35[","[3,6[",107879,1,0,1,196895,0
*,*,*,603,Western Europe,Female,"[25,35[","[9,12[",0,2,1,0,167916,0
*,*,*,739,Western Europe,Male,"[55,93[","[0,3[",110598,1,0,1,160123,1
*,*,*,844,Western Europe,Female,"[25,35[","[6,9[",0,2,0,0,147342,0
*,*,*,511,Western Europe,Male,"[25,35[","[6,9[",0,2,0,1,158314,0
*,*,*,850,Western Europe,Male,"[35,45[","[0,3[",0,2,1,0,44166,0
*,*,*,707,Southern Europe,Female,"[35,45[","[3,6[",56674,1,1,0,17987,1
*,*,*,619,Western Europe,Female,"[35,45[","[6,9[",142016,2,1,0,114324,0
*,*,*,580,Western Europe,Female,"[35,45[","[6,9[",0,2,0,1,10357,0
*,*,*,679,Southern Europe,Male,"[35,45[","[3,6[",0,2,1,1,100061,0
*,*,*,644,Western Europe,Female,"[18,25[","[6,9[",92761,1,1,0,35897,0
*,*,*,553,Southern Europe,Male,"[35,45[","[6,9[",144975,1,1,1,19345,0
*,*,*,673,Western Europe,Female,"[25,35[","[0,3[",127123,3,0,1,76703,0
*,*,*,611,Southern Europe,Female,"[25,35[","[3,6[",96382,2,1,0,181419,0
*,*,*,649,Southern Europe,Male,"[45,55[","[3,6[",0,1,1,1,150391,0
*,*,*,590,Southern Europe,Female,"[25,35[","[9,12[",99250,1,1,1,129629,0
*,*,*,729,Southern Europe,Female,"[35,45[","[0,3[",0,2,1,1,149536,0
*,*,*,607,Western Europe,Female,"[35,45[","[3,6[",135927,1,0,0,180890,0
*,*,*,589,Western Europe,Male,"[35,45[","[0,3[",100896,1,1,1,68075,0
*,*,*,558,Western Europe,Male,"[35,45[","[0,3[",124227,1,1,1,111185,0
*,*,*,745,Western Europe,Female,"[35,45[","[9,12[",0,1,1,0,19605,1
*,*,*,678,Western Europe,Female,"[45,55[","[0,3[",0,2,1,1,32302,0
*,*,*,682,Southern Europe,Female,"[45,55[","[0,3[",83103,2,1,1,54133,0
*,*,*,491,Western Europe,Male,"[25,35[","[3,6[",83134,1,1,0,187947,0
*,*,*,755,Western Europe,Male,"[35,45[","[9,12[",148912,1,1,0,80416,0
