RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
*,*,*,766,France,Female,"[45,55[","[0,12[",92511,2,0,1,66194,0
*,*,*,822,Germany,Female,"[45,55[","[0,12[",115074,2,1,0,26250,0
*,*,*,651,France,Male,"[55,93[","[0,12[",0,1,1,0,114523,1
*,*,*,754,Spain,Male,"[35,45[","[0,12[",157692,2,1,0,133601,1
*,*,*,802,Germany,Male,"[35,45[","[0,12[",115569,1,0,1,119783,0
*,*,*,515,France,Female,"[35,45[","[0,12[",196854,1,1,1,132770,0
*,*,*,772,*,*,*,*,99785,2,0,*,197238,0
*,*,*,588,France,Female,"[35,45[","[0,12[",0,2,1,0,92536,1
*,*,*,710,Germany,Male,"[35,45[","[0,12[",140080,3,1,1,157908,1
*,*,*,520,France,Male,"[55,93[","[0,12[",0,2,0,1,32790,0
*,*,*,779,Spain,Female,"[25,35[","[0,12[",174318,2,0,1,38296,0
*,*,*,550,France,Male,"[25,35[","[0,12[",142200,2,1,1,122222,0
*,*,*,850,France,Female,"[35,45[","[0,12[",0,2,0,0,25329,0
*,*,*,769,Spain,Male,"[35,45[","[0,12[",0,1,1,1,47723,0
*,*,*,746,France,Female,"[35,45[","[0,12[",0,2,0,1,171040,0
*,*,*,749,France,Female,"[55,93[","[0,12[",0,1,1,0,17979,1
*,*,*,624,Germany,Female,"[35,45[","[0,12[",180303,2,1,0,163588,0
*,*,*,681,France,Male,"[18,25[","[0,12[",157762,1,0,0,147760,0
*,*,*,796,Spain,Female,"[18,25[","[0,12[",146584,2,0,0,125446,0
*,*,*,693,Spain,Male,"[45,55[","[0,12[",107605,1,1,1,80149,0
*,*,*,850,Spain,Male,"[25,35[","[0,12[",0,2,0,1,27937,0
*,*,*,712,Spain,Male,"[45,55[","[0,12[",139887,1,1,1,95720,0
*,*,*,523,Spain,Male,"[25,35[","[0,12[",0,2,1,0,62030,0
*,*,*,715,France,Female,"[35,45[","[0,12[",56215,2,0,0,92983,1
*,*,*,496,Spain,Female,"[35,45[","[0,12[",0,2,0,1,199506,0
*,*,*,554,Germany,Male,"[35,45[","[0,12[",99907,1,0,0,24983,0
*,*,*,655,France,Male,"[25,35[","[0,12[",131691,1,1,0,49481,0
*,*,*,593,France,Male,"[25,35[","[0,12[",0,2,0,0,9984,0
*,*,*,772,Spain,Female,"[35,45[","[0,12[",122486,2,1,1,140709,0
*,*,*,607,Germany,Male,"[35,45[","[0,12[",143422,1,1,0,97879,0
*,*,*,592,*,*,*,*,71817,2,1,*,105097,1
*,*,*,669,France,Male,"[35,45[","[0,12[",119452,1,1,1,171576,0
*,*,*,727,France,Female,"[25,35[","[0,12[",52192,2,0,1,160383,0
*,*,*,754,France,Male,"[35,45[","[0,12[",74896,1,0,0,34430,0
*,*,*,625,France,Female,"[45,55[","[0,12[",79469,1,1,1,84606,0
*,*,*,800,France,Female,"[25,35[","[0,12[",0,2,0,0,167774,0
*,*,*,717,France,Male,"[45,55[","[0,12[",90306,1,1,1,124627,0
*,*,*,648,France,Female,"[35,45[","[0,12[",130695,2,1,1,153955,1
*,*,*,435,France,Male,"[45,55[","[0,12[",0,1,1,0,156910,1
*,*,*,784,France,Male,"[25,35[","[0,12[",0,2,1,1,143204,0
*,*,*,684,Germany,Male,"[25,35[","[0,12[",102630,2,1,1,127433,0
*,*,*,805,France,Male,"[45,55[","[0,12[",118022,3,1,0,162643,1
*,*,*,576,France,Male,"[55,93[","[0,12[",0,2,1,1,94451,0
*,*,*,499,Spain,Female,"[45,55[","[0,12[",75226,2,0,0,144849,1
*,*,*,684,Spain,Male,"[35,45[","[0,12[",70291,1,1,1,115469,1
*,*,*,714,France,Female,"[25,35[","[0,12[",125169,1,1,1,106637,0
*,*,*,637,Spain,Male,"[35,45[","[0,12[",172196,1,1,1,104770,0
*,*,*,616,France,Female,"[25,35[","[0,12[",136789,1,1,0,59346,1
*,*,*,496,France,Female,"[35,45[","[0,12[",0,2,0,0,108098,0
*,*,*,495,Spain,Female,"[35,45[","[0,12[",0,2,0,0,130405,0
*,*,*,637,Spain,Male,"[35,45[","[0,12[",0,1,1,0,12157,1
*,*,*,732,France,Male,"[55,93[","[0,12[",0,2,1,1,25439,0
*,*,*,598,*,*,*,*,118210,2,0,*,60192,1
*,*,*,670,Spain,Male,"[25,35[","[0,12[",133446,1,0,0,3155,0
*,*,*,786,France,Male,"[25,35[","[0,12[",0,2,1,0,133112,0
*,*,*,809,Germany,Male,"[45,55[","[0,12[",118099,1,1,1,100720,1
*,*,*,594,France,Male,"[35,45[","[0,12[",122417,2,0,1,190883,0
*,*,*,688,France,Female,"[35,45[","[0,12[",0,2,1,0,53222,1
*,*,*,558,Germany,Male,"[35,45[","[0,12[",124227,1,1,1,111185,0
*,*,*,623,France,Female,"[25,35[","[0,12[",0,2,0,0,39382,0
*,*,*,692,France,Male,"[25,35[","[0,12[",61582,1,1,1,70180,0
*,*,*,549,Germany,Female,"[35,45[","[0,12[",130622,2,1,1,128500,0
*,*,*,764,*,*,*,*,124023,1,1,*,166188,0
*,*,*,663,Germany,Male,"[35,45[","[0,12[",90249,1,1,1,79170,0
*,*,*,652,Germany,Female,"[55,93[","[0,12[",116353,2,0,1,193503,0
*,*,*,589,Germany,Female,"[18,25[","[0,12[",83495,1,1,1,143022,1
*,*,*,779,France,Male,"[45,55[","[0,12[",106160,1,0,0,116894,0
*,*,*,674,Germany,Female,"[35,45[","[0,12[",131594,1,0,1,171345,1
*,*,*,850,France,Male,"[35,45[","[0,12[",104077,2,0,1,68594,0
*,*,*,582,France,Female,"[35,45[","[0,12[",0,3,1,1,60954,0
*,*,*,706,Spain,Male,"[25,35[","[0,12[",0,2,1,1,18256,0
*,*,*,649,Spain,Female,"[25,35[","[0,12[",0,1,1,0,28797,0
*,*,*,708,Germany,Male,"[25,35[","[0,12[",151691,2,1,1,172811,0
*,*,*,758,*,*,*,*,112596,1,1,*,35865,1
*,*,*,571,France,Male,"[25,35[","[0,12[",99325,2,0,1,186052,0
*,*,*,535,Germany,Male,"[35,45[","[0,12[",111756,1,1,0,8128,1
*,*,*,532,Germany,Male,"[18,25[","[0,12[",142755,1,0,0,34231,0
*,*,*,760,France,Female,"[25,35[","[0,12[",0,2,1,1,105969,0
*,*,*,652,France,Male,"[25,35[","[0,12[",107304,2,0,0,44436,0
*,*,*,548,France,Female,"[35,45[","[0,12[",82597,1,0,1,55672,0
*,*,*,462,France,Male,"[25,35[","[0,12[",176914,1,1,0,80587,0
*,*,*,656,Spain,Male,"[25,35[","[0,12[",136963,1,1,0,133814,0
*,*,*,722,Spain,Female,"[35,45[","[0,12[",120172,1,1,0,125241,0
*,*,*,772,Germany,Female,"[45,55[","[0,12[",108737,1,1,0,184565,1
*,*,*,399,Germany,Male,"[45,55[","[0,12[",127655,1,1,0,139995,1
*,*,*,503,France,Female,"[35,45[","[0,12[",0,2,1,1,97893,0
*,*,*,544,France,Female,"[45,55[","[0,12[",0,2,0,1,151401,0
*,*,*,850,France,Male,"[35,45[","[0,12[",76914,1,1,0,174183,0
*,*,*,607,France,Female,"[25,35[","[0,12[",91302,1,0,1,130825,0
*,*,*,733,Germany,Female,"[25,35[","[0,12[",187258,1,0,1,190431,0
*,*,*,750,France,Female,"[25,35[","[0,12[",151510,2,1,1,19922,0
*,*,*,704,France,Male,"[18,25[","[0,12[",148197,2,1,0,182775,0
*,*,*,574,Spain,Female,"[35,45[","[0,12[",0,2,1,0,32262,0
*,*,*,490,*,*,*,*,96341,2,0,*,108313,0
*,*,*,527,Germany,Female,"[35,45[","[0,12[",136733,1,1,1,57589,0
*,*,*,607,*,*,*,*,102609,1,1,*,163257,0
*,*,*,549,Germany,Male,"[45,55[","[0,12[",92877,1,1,0,2620,1
*,*,*,729,France,Female,"[25,35[","[0,12[",0,2,0,0,150803,0
*,*,*,664,Spain,Male,"[35,45[","[0,12[",77527,3,0,0,57339,1
*,*,*,583,France,Female,"[35,45[","[0,12[",0,2,1,0,17440,0
*,*,*,754,*,*,*,*,161609,1,1,*,8081,1
*,*,*,534,France,Male,"[55,93[","[0,12[",0,2,0,0,42763,1
*,*,*,709,France,Male,"[35,45[","[0,12[",0,2,1,0,46812,0
*,*,*,507,Germany,Male,"[35,45[","[0,12[",120105,1,1,0,92075,1
*,*,*,582,Spain,Male,"[25,35[","[0,12[",148043,2,1,0,52341,0
*,*,*,450,Spain,Female,"[25,35[","[0,12[",0,2,1,0,175481,0
*,*,*,728,France,Female,"[55,93[","[0,12[",0,2,1,1,131805,0
*,*,*,755,France,Female,"[25,35[","[0,12[",148655,2,1,1,28805,0
*,*,*,500,France,Male,"[55,93[","[0,12[",100375,1,1,0,118491,1
*,*,*,581,France,Male,"[25,35[","[0,12[",0,2,0,0,89041,0
*,*,*,671,France,Male,"[25,35[","[0,12[",0,1,0,1,102058,0
*,*,*,606,Germany,Female,"[25,35[","[0,12[",172310,1,0,1,111449,0
*,*,*,718,Spain,Male,"[25,35[","[0,12[",113922,2,1,0,30772,0
*,*,*,750,France,Male,"[35,45[","[0,12[",113882,1,1,1,74564,0
*,*,*,715,France,Female,"[25,35[","[0,12[",112212,2,1,1,181601,0
*,*,*,602,Spain,Female,"[35,45[","[0,12[",138912,1,1,1,139495,0
*,*,*,850,France,Female,"[25,35[","[0,12[",105245,1,0,1,74780,0
*,*,*,620,Spain,Male,"[25,35[","[0,12[",166834,2,1,1,135172,0
*,*,*,553,France,Male,"[25,35[","[0,12[",0,2,0,0,124597,0
*,*,*,535,Spain,Male,"[45,55[","[0,12[",109472,1,1,0,157358,1
*,*,*,509,Spain,Male,"[25,35[","[0,12[",0,2,1,0,69113,0
*,*,*,621,Germany,Male,"[45,55[","[0,12[",107363,1,1,1,66799,0
*,*,*,601,Spain,Female,"[35,45[","[0,12[",96764,1,1,1,199243,0
*,*,*,476,Spain,Female,"[55,93[","[0,12[",105304,1,0,1,134260,0
*,*,*,500,Germany,Male,"[35,45[","[0,12[",160838,2,1,0,196262,0
*,*,*,708,Spain,Female,"[35,45[","[0,12[",122571,1,0,0,199006,0
*,*,*,669,France,Male,"[25,35[","[0,12[",157849,1,0,0,37544,1
*,*,*,781,France,Female,"[18,25[","[0,12[",0,2,1,1,124297,0
*,*,*,650,France,Female,"[55,93[","[0,12[",142028,1,1,0,32275,1
*,*,*,748,Spain,Female,"[35,45[","[0,12[",0,2,1,0,132368,0
*,*,*,646,*,*,*,*,105398,1,1,*,78112,1
*,*,*,670,France,Female,"[45,55[","[0,12[",104930,1,1,0,155922,1
*,*,*,764,France,Female,"[35,45[","[0,12[",0,2,1,1,11467,0
*,*,*,683,Spain,Male,"[25,35[","[0,12[",114610,2,0,1,25339,0
*,*,*,850,Spain,Female,"[25,35[","[0,12[",0,2,1,1,197997,0
*,*,*,630,France,Male,"[45,55[","[0,12[",138054,1,0,1,114111,0
*,*,*,646,Germany,Female,"[25,35[","[0,12[",105957,1,1,0,15471,0
*,*,*,724,France,Male,"[25,35[","[0,12[",154486,2,0,0,78561,0
*,*,*,601,Germany,Female,"[45,55[","[0,12[",96253,2,1,0,104264,0
*,*,*,807,France,Female,"[25,35[","[0,12[",0,1,0,0,114448,0
*,*,*,631,France,Female,"[25,35[","[0,12[",0,2,0,0,117374,0
*,*,*,738,Germany,Female,"[35,45[","[0,12[",114941,2,1,1,194896,1
*,*,*,850,Spain,Female,"[55,93[","[0,12[",0,1,1,1,705,0
*,*,*,584,Spain,Female,"[25,35[","[0,12[",0,2,1,0,88867,0
*,*,*,578,Germany,Female,"[35,45[","[0,12[",113150,2,1,0,176713,1
*,*,*,850,Spain,Male,"[45,55[","[0,12[",108186,2,0,0,24093,1
*,*,*,577,France,Male,"[55,93[","[0,12[",125390,2,1,1,178617,0
*,*,*,708,Germany,Female,"[35,45[","[0,12[",192391,2,1,0,823,0
*,*,*,690,Germany,Female,"[45,55[","[0,12[",144028,1,1,1,108731,1
*,*,*,664,Germany,Male,"[35,45[","[0,12[",60263,1,1,0,170835,0
*,*,*,564,Germany,Female,"[25,35[","[0,12[",139875,2,1,0,15378,0
*,*,*,617,France,Male,"[35,45[","[0,12[",0,2,0,1,14497,0
*,*,*,395,Germany,Female,"[25,35[","[0,12[",106012,1,1,1,17377,1
*,*,*,711,France,Female,"[35,45[","[0,12[",145755,1,1,1,101455,0
*,*,*,657,Spain,Male,"[35,45[","[0,12[",109402,1,1,1,66464,0
*,*,*,758,France,Male,"[25,35[","[0,12[",155740,1,1,0,171552,0
*,*,*,790,France,Female,"[25,35[","[0,12[",151290,1,1,1,172437,0
*,*,*,488,Germany,Female,"[25,35[","[0,12[",139246,2,1,0,106799,0
*,*,*,769,France,Male,"[25,35[","[0,12[",145471,1,1,0,188383,0
*,*,*,558,France,Male,"[25,35[","[0,12[",105000,1,1,0,190020,0
*,*,*,695,Spain,Male,"[55,93[","[0,12[",0,3,1,0,187734,1
*,*,*,772,Germany,Male,"[35,45[","[0,12[",75075,2,1,0,92889,1
*,*,*,758,France,Male,"[35,45[","[0,12[",0,2,1,0,77952,0
*,*,*,802,France,Male,"[25,35[","[0,12[",0,2,1,0,143706,0
*,*,*,697,France,Female,"[18,25[","[0,12[",0,2,1,1,79734,0
*,*,*,605,France,Female,"[25,35[","[0,12[",0,2,0,0,159509,0
*,*,*,793,France,Female,"[25,35[","[0,12[",0,1,0,0,175544,0
*,*,*,638,France,Female,"[35,45[","[0,12[",0,1,1,0,164248,0
*,*,*,734,France,Female,"[45,55[","[0,12[",0,1,1,0,130806,1
*,*,*,756,Germany,Male,"[35,45[","[0,12[",136816,1,1,1,170042,0
*,*,*,483,France,Male,"[25,35[","[0,12[",77806,1,1,1,2102,0
*,*,*,739,France,Female,"[25,35[","[0,12[",0,1,0,0,122604,0
*,*,*,808,France,Male,"[18,25[","[0,12[",122169,1,1,0,174107,0
*,*,*,587,Spain,Male,"[55,93[","[0,12[",121286,1,0,1,6777,0
*,*,*,520,Germany,Male,"[25,35[","[0,12[",120019,2,1,1,343,0
*,*,*,850,France,Male,"[25,35[","[0,12[",0,1,1,1,180622,0
*,*,*,585,France,Male,"[35,45[","[0,12[",0,2,1,0,94283,0
*,*,*,580,Germany,Female,"[35,45[","[0,12[",128218,1,1,0,125954,1
*,*,*,605,France,Male,"[35,45[","[0,12[",111170,1,0,0,9641,0
*,*,*,667,France,Male,"[25,35[","[0,12[",119267,1,1,1,28258,0
*,*,*,642,France,Male,"[35,45[","[0,12[",154863,1,1,1,138053,0
*,*,*,691,Spain,Male,"[18,25[","[0,12[",103001,1,1,1,104649,0
*,*,*,752,Germany,Female,"[35,45[","[0,12[",113291,2,1,1,132468,0
*,*,*,601,France,Female,"[35,45[","[0,12[",0,1,0,0,20709,0
*,*,*,789,France,Male,"[35,45[","[0,12[",0,1,1,0,121884,1
*,*,*,575,Spain,Female,"[25,35[","[0,12[",0,2,1,0,112508,0
*,*,*,447,France,Male,"[35,45[","[0,12[",0,2,1,0,33879,1
*,*,*,565,France,Male,"[55,93[","[0,12[",118803,2,1,1,128125,1
*,*,*,714,Spain,Male,"[25,35[","[0,12[",0,3,1,1,129130,0
*,*,*,782,Germany,Female,"[45,55[","[0,12[",81571,1,1,0,182960,1
*,*,*,416,Germany,Female,"[25,35[","[0,12[",97739,2,1,1,160523,0
*,*,*,435,Germany,Male,"[35,45[","[0,12[",114346,1,0,1,981,1
*,*,*,783,Spain,Male,"[35,45[","[0,12[",0,2,1,0,143753,0
*,*,*,850,Germany,Male,"[35,45[","[0,12[",112755,2,0,0,158171,0
*,*,*,523,France,Female,"[35,45[","[0,12[",102967,1,1,0,128702,1
*,*,*,655,France,Female,"[55,93[","[0,12[",0,2,1,1,86981,0
*,*,*,561,France,Female,"[35,45[","[0,12[",0,2,1,0,59982,0
*,*,*,709,France,Male,"[35,45[","[0,12[",128602,1,1,0,117031,0
*,*,*,732,France,Male,"[35,45[","[0,12[",0,2,1,1,170886,0
*,*,*,613,France,Male,"[35,45[","[0,12[",0,2,0,1,136492,0
*,*,*,586,Germany,Male,"[35,45[","[0,12[",167736,2,0,1,104666,0
*,*,*,656,Germany,Female,"[45,55[","[0,12[",141536,1,1,0,50595,1
*,*,*,773,Spain,Female,"[18,25[","[0,12[",0,2,1,0,56760,0
*,*,*,583,Germany,Male,"[35,45[","[0,12[",102945,1,0,0,52862,0
*,*,*,696,France,Male,"[35,45[","[0,12[",161890,1,0,0,75562,0
*,*,*,631,France,Male,"[35,45[","[0,12[",0,2,0,0,133141,0
*,*,*,713,France,Male,"[35,45[","[0,12[",133889,1,1,1,143266,0
*,*,*,680,Spain,Female,"[25,35[","[0,12[",119826,2,1,1,101139,0
*,*,*,684,France,Male,"[25,35[","[0,12[",100249,2,0,1,67600,0
*,*,*,416,Germany,Female,"[35,45[","[0,12[",122190,2,1,0,98302,0
*,*,*,572,France,Male,"[25,35[","[0,12[",68194,1,1,0,19998,0
*,*,*,576,France,Female,"[35,45[","[0,12[",112610,1,0,0,191035,1
*,*,*,573,France,Male,"[25,35[","[0,12[",128243,1,1,1,11631,0
*,*,*,723,France,Female,"[45,55[","[0,12[",0,2,0,1,89972,0
*,*,*,515,France,Female,"[25,35[","[0,12[",79544,1,0,1,38773,0
*,*,*,715,France,Male,"[25,35[","[0,12[",124314,1,0,0,97783,0
*,*,*,668,France,Male,"[35,45[","[0,12[",150461,1,1,0,108139,0
*,*,*,540,Spain,Male,"[35,45[","[0,12[",120826,1,1,0,28258,0
*,*,*,785,Germany,Female,"[35,45[","[0,12[",99807,1,0,1,36977,0
*,*,*,658,Germany,Female,"[25,35[","[0,12[",152813,1,1,0,166683,0
*,*,*,439,France,Female,"[55,93[","[0,12[",0,1,1,0,65536,0
*,*,*,634,Germany,Male,"[45,55[","[0,12[",107248,1,1,1,103712,1
*,*,*,682,France,Male,"[35,45[","[0,12[",0,1,1,1,160829,0
*,*,*,809,France,Female,"[35,45[","[0,12[",154763,2,1,1,174800,0
*,*,*,493,France,Female,"[45,55[","[0,12[",0,2,1,0,1908,0
*,*,*,672,France,Female,"[25,35[","[0,12[",0,1,0,1,8815,0
*,*,*,613,Spain,Male,"[35,45[","[0,12[",118201,1,1,0,23316,0
*,*,*,659,France,Male,"[35,45[","[0,12[",0,2,1,1,58879,0
*,*,*,437,France,Female,"[35,45[","[0,12[",102721,1,0,0,22192,0
*,*,*,665,France,Female,"[55,93[","[0,12[",136354,1,1,1,93770,0
*,*,*,581,Spain,Male,"[45,55[","[0,12[",79385,2,0,0,188493,0
*,*,*,601,Germany,Female,"[45,55[","[0,12[",142802,1,1,1,57553,0
*,*,*,806,France,Female,"[25,35[","[0,12[",63763,1,1,0,156593,0
*,*,*,643,France,Female,"[45,55[","[0,12[",45144,1,1,0,60917,1
*,*,*,697,Germany,Female,"[35,45[","[0,12[",132591,1,1,1,7388,1
*,*,*,659,France,Male,"[25,35[","[0,12[",123192,1,1,1,56971,1
*,*,*,724,France,Female,"[25,35[","[0,12[",0,2,0,1,64730,0
*,*,*,752,Germany,Female,"[35,45[","[0,12[",101648,2,1,0,172001,0
*,*,*,646,Germany,Male,"[35,45[","[0,12[",111574,1,1,1,30839,0
*,*,*,729,Spain,Female,"[35,45[","[0,12[",0,2,1,0,189727,0
*,*,*,701,Spain,Male,"[55,93[","[0,12[",0,2,0,1,27598,0
*,*,*,660,Germany,Female,"[35,45[","[0,12[",135135,1,1,0,173683,1
*,*,*,520,Spain,Female,"[35,45[","[0,12[",0,2,1,1,34411,0
*,*,*,451,France,Male,"[25,35[","[0,12[",0,2,1,0,184954,0
*,*,*,850,France,Female,"[25,35[","[0,12[",0,2,1,1,38774,0
*,*,*,595,France,Male,"[35,45[","[0,12[",0,2,1,0,5967,0
*,*,*,621,Spain,Male,"[45,55[","[0,12[",163086,1,0,1,131048,0
*,*,*,688,Spain,Female,"[45,55[","[0,12[",155682,1,1,0,26287,0
*,*,*,625,France,Female,"[35,45[","[0,12[",129944,2,0,0,198915,0
*,*,*,727,France,Male,"[45,55[","[0,12[",0,2,1,0,193305,0
*,*,*,777,France,Female,"[55,93[","[0,12[",0,1,1,1,62449,1
*,*,*,808,France,Male,"[35,45[","[0,12[",0,1,1,1,79889,0
*,*,*,638,France,Female,"[25,35[","[0,12[",0,2,1,0,160130,0
*,*,*,511,France,Female,"[45,55[","[0,12[",0,1,1,1,115779,1
*,*,*,705,France,Female,"[35,45[","[0,12[",123894,1,1,0,21177,0
*,*,*,636,Germany,Male,"[25,35[","[0,12[",40106,2,0,1,53512,0
*,*,*,649,Spain,Male,"[45,55[","[0,12[",0,1,1,1,150391,0
*,*,*,604,Spain,Male,"[35,45[","[0,12[",145082,1,1,1,23882,0
*,*,*,647,*,*,*,*,143139,2,1,*,2955,0
*,*,*,688,Germany,Male,"[35,45[","[0,12[",112871,2,0,1,65521,0
*,*,*,775,France,Male,"[35,45[","[0,12[",133970,2,0,1,187840,0
*,*,*,623,Spain,Male,"[35,45[","[0,12[",142412,1,1,0,28779,0
*,*,*,609,France,Male,"[35,45[","[0,12[",39345,1,1,1,178292,1
*,*,*,640,Spain,Female,"[45,55[","[0,12[",0,2,1,0,89043,0
*,*,*,680,France,Male,"[25,35[","[0,12[",0,1,1,0,32454,0
*,*,*,746,Germany,Female,"[25,35[","[0,12[",107868,2,1,1,146192,0
*,*,*,586,France,Male,"[45,55[","[0,12[",138554,1,1,1,92406,0
*,*,*,633,France,Male,"[25,35[","[0,12[",130206,1,1,0,184655,0
*,*,*,600,Spain,Female,"[45,55[","[0,12[",94684,1,1,1,50489,0
*,*,*,775,Germany,Male,"[25,35[","[0,12[",121669,1,0,1,125898,0
*,*,*,671,*,*,*,*,119860,2,1,*,125423,0
*,*,*,714,Spain,Male,"[45,55[","[0,12[",150900,2,0,1,139889,0
*,*,*,525,Spain,Female,"[35,45[","[0,12[",0,1,0,1,131522,0
*,*,*,687,Spain,Female,"[18,25[","[0,12[",0,2,1,1,154767,0
*,*,*,660,Spain,Male,"[25,35[","[0,12[",84560,1,1,1,137784,0
*,*,*,571,France,Male,"[35,45[","[0,12[",112897,1,1,1,121403,0
*,*,*,578,*,*,*,*,147487,2,1,*,66681,0
*,*,*,674,Spain,Female,"[35,45[","[0,12[",0,2,1,1,9575,0
*,*,*,677,Germany,Female,"[35,45[","[0,12[",146721,2,1,1,4196,0
*,*,*,638,Germany,Male,"[45,55[","[0,12[",102645,1,1,0,168360,1
*,*,*,605,Spain,Female,"[35,45[","[0,12[",0,2,0,1,35522,0
*,*,*,676,France,Female,"[35,45[","[0,12[",89635,1,1,1,169583,1
*,*,*,588,Spain,Male,"[45,55[","[0,12[",0,1,1,0,61931,0
*,*,*,676,France,Female,"[25,35[","[0,12[",0,2,1,1,75465,0
*,*,*,614,France,Female,"[35,45[","[0,12[",0,2,1,1,3343,0
*,*,*,644,France,Male,"[25,35[","[0,12[",0,2,1,1,155294,0
*,*,*,606,Spain,Male,"[25,35[","[0,12[",180308,2,1,1,1914,0
*,*,*,507,France,Male,"[35,45[","[0,12[",83543,1,0,0,140134,0
*,*,*,811,France,Male,"[35,45[","[0,12[",0,2,1,1,3798,0
*,*,*,572,Spain,Male,"[35,45[","[0,12[",152390,1,1,0,128124,0
*,*,*,581,Spain,Female,"[35,45[","[0,12[",189318,2,1,0,45026,1
*,*,*,630,France,Male,"[25,35[","[0,12[",0,2,0,0,32599,0
*,*,*,717,France,Female,"[35,45[","[0,12[",135757,1,1,1,103706,0
*,*,*,634,Spain,Female,"[35,45[","[0,12[",0,1,1,0,82634,0
*,*,*,444,France,Male,"[35,45[","[0,12[",0,2,0,1,138744,0
*,*,*,631,Germany,Female,"[25,35[","[0,12[",125228,2,0,1,128247,0
*,*,*,669,France,Male,"[45,55[","[0,12[",0,2,0,1,8488,0
*,*,*,698,France,Male,"[25,35[","[0,12[",135659,2,0,1,39755,0
*,*,*,596,Germany,Male,"[35,45[","[0,12[",62389,3,1,0,148623,1
*,*,*,577,Spain,Male,"[25,35[","[0,12[",0,1,1,0,143274,0
*,*,*,526,Spain,Male,"[35,45[","[0,12[",0,2,0,0,58011,0
*,*,*,575,France,Male,"[35,45[","[0,12[",0,1,1,1,55869,1
*,*,*,743,France,Female,"[55,93[","[0,12[",0,2,0,1,107867,0
*,*,*,654,France,Male,"[35,45[","[0,12[",112263,1,1,0,12873,0
*,*,*,575,Spain,Male,"[35,45[","[0,12[",0,1,1,0,83595,0
*,*,*,728,Spain,Female,"[35,45[","[0,12[",0,1,1,1,120088,0
*,*,*,430,Germany,Male,"[35,45[","[0,12[",138992,2,0,0,122373,0
*,*,*,574,France,Male,"[25,35[","[0,12[",97460,1,1,1,43094,0
*,*,*,850,Germany,Female,"[35,45[","[0,12[",114285,1,0,1,129661,0
*,*,*,766,Germany,Female,"[25,35[","[0,12[",90697,1,0,1,21597,0
*,*,*,456,Germany,Male,"[25,35[","[0,12[",133061,1,1,1,125168,0
*,*,*,600,Germany,Male,"[25,35[","[0,12[",119755,1,1,1,21853,0
*,*,*,581,France,Male,"[35,45[","[0,12[",0,2,1,0,46176,0
*,*,*,730,France,Female,"[45,55[","[0,12[",0,1,1,0,33373,1
*,*,*,423,France,Female,"[35,45[","[0,12[",97666,1,1,0,118373,1
*,*,*,643,France,Female,"[45,55[","[0,12[",105230,1,1,0,34968,1
*,*,*,756,Germany,Female,"[25,35[","[0,12[",155144,1,0,1,135035,1
*,*,*,771,France,Female,"[35,45[","[0,12[",108309,4,1,1,137510,1
*,*,*,777,France,Female,"[25,35[","[0,12[",0,1,1,0,136458,1
*,*,*,639,France,Female,"[55,93[","[0,12[",162040,1,1,1,84362,1
*,*,*,778,France,Male,"[35,45[","[0,12[",141804,1,0,1,179422,0
*,*,*,550,France,Male,"[45,55[","[0,12[",0,2,1,1,97057,0
*,*,*,762,Germany,Male,"[25,35[","[0,12[",125156,2,1,1,106024,0
*,*,*,597,Spain,Female,"[25,35[","[0,12[",119370,1,1,1,182726,1
*,*,*,727,France,Male,"[55,93[","[0,12[",0,2,0,1,38653,0
*,*,*,452,France,Female,"[35,45[","[0,12[",0,2,1,1,149615,0
*,*,*,561,France,Male,"[35,45[","[0,12[",0,4,0,0,18523,1
*,*,*,453,France,Female,"[35,45[","[0,12[",131835,2,1,0,8949,0
*,*,*,548,Spain,Male,"[25,35[","[0,12[",0,1,1,1,31728,0
*,*,*,850,*,*,*,*,128648,2,0,*,54416,0
*,*,*,684,Spain,Female,"[35,45[","[0,12[",0,2,1,0,44256,0
*,*,*,668,Germany,Female,"[25,35[","[0,12[",124511,1,0,0,114258,0
*,*,*,525,Germany,Female,"[45,55[","[0,12[",118088,1,1,0,88121,1
*,*,*,590,France,Male,"[35,45[","[0,12[",0,2,1,0,62933,0
*,*,*,682,Spain,Female,"[45,55[","[0,12[",83103,2,1,1,54133,0
*,*,*,678,France,Male,"[55,93[","[0,12[",0,2,1,1,47117,0
*,*,*,584,Germany,Male,"[25,35[","[0,12[",40173,1,1,1,137439,0
*,*,*,827,Germany,Female,"[45,55[","[0,12[",143002,2,1,0,108978,0
*,*,*,653,Spain,Male,"[35,45[","[0,12[",116663,2,1,1,23864,0
*,*,*,705,Spain,Male,"[35,45[","[0,12[",133261,1,1,1,78066,0
*,*,*,772,France,Male,"[35,45[","[0,12[",0,2,1,1,57676,0
*,*,*,494,France,Male,"[25,35[","[0,12[",114732,2,0,1,79480,0
*,*,*,486,Germany,Male,"[35,45[","[0,12[",115218,2,1,0,144995,0
*,*,*,757,France,Male,"[25,35[","[0,12[",0,2,1,0,115951,0
*,*,*,598,*,*,*,*,180294,2,1,*,29553,0
*,*,*,648,France,Male,"[25,35[","[0,12[",162924,1,1,0,98368,0
